,DateTime,Action,Volume,Price,AggressorAction
0,2021-10-13T06:14:06Z,Insert,1.0,123.25,Sell
1,2021-10-13T06:16:38Z,Insert,1.0,123.25,Sell
2,2021-10-13T06:18:37.099Z,Update,1.0,123.50,Sell
3,2021-10-13T06:18:52Z,Insert,1.0,123.50,Sell
4,2021-10-13T06:38:03Z,Insert,2.0,125.00,Sell
5,2021-10-13T06:38:11Z,Insert,4.0,125.00,Sell
6,2021-10-13T06:45:46.979Z,Update,1.0,125.00,Buy
7,2021-10-13T06:45:47.654Z,Update,1.0,125.00,Buy
8,2021-10-13T06:45:50.312Z,Update,1.0,125.00,Sell
9,2021-10-13T06:45:53Z,Insert,1.0,125.00,Sell
10,2021-10-13T06:46:54.269Z,Update,1.0,124.10,Sell
11,2021-10-13T06:49:08Z,Insert,1.0,124.50,Sell
12,2021-10-13T06:49:34Z,Insert,1.0,124.75,Sell
13,2021-10-13T06:49:36Z,Insert,1.0,124.75,Sell
14,2021-10-13T06:49:51Z,Insert,2.0,124.75,Sell
15,2021-10-13T06:49:55Z,Insert,2.0,124.75,Sell
16,2021-10-13T06:50:02.513Z,Update,1.0,125.00,Buy
17,2021-10-13T06:50:16.147Z,Insert,1.0,125.00,Buy
18,2021-10-13T06:50:16.147Z,Insert,1.0,125.00,Buy
19,2021-10-13T06:50:26Z,Insert,1.0,125.00,Sell
20,2021-10-13T06:51:19Z,Insert,1.0,125.01,Sell
21,2021-10-13T06:51:20Z,Insert,1.0,125.00,Sell
22,2021-10-13T06:51:21.603Z,Update,1.0,125.00,Buy
23,2021-10-13T06:51:26.697Z,Update,1.0,125.00,Buy
24,2021-10-13T06:51:27.634Z,Update,1.0,125.00,Sell
25,2021-10-13T06:51:29.665Z,Update,2.0,125.00,Buy
26,2021-10-13T06:51:34.9Z,Update,1.0,125.00,Sell
27,2021-10-13T06:51:39.822Z,Update,1.0,125.00,Sell
28,2021-10-13T06:54:48Z,Insert,1.0,125.00,Sell
29,2021-10-13T06:54:51.414Z,Update,2.0,125.00,Buy
30,2021-10-13T06:56:13.586Z,Update,2.0,125.00,Buy
